430047,诺思兰德,20.99,21.47,20.1,21.1,0.67,1380793,28821601.83
430090,同辉信息,9.76,10.22,9.52,9.6,-1.34,6781659,66583559.03
430198,微创光电,9.5,9.5,9.22,9.3,-1.48,419275,3906549.21
430418,苏轴股份,15.73,15.94,15.55,15.82,-0.32,215540,3392939.72
430489,佳先股份,16.14,16.35,15.3,15.57,-3.77,1225371,19360626.93
430510,丰光精密,18.89,19.8,18.28,18.49,0.16,322313,6081614.71
830799,艾融软件,17.0,17.08,15.53,15.8,-11.63,2699948,43750797.21
830832,齐鲁华信,8.35,8.44,8.22,8.25,-2.25,311109,2598656.22
830839,万通液压,8.84,9.09,8.8,8.91,-0.89,250687,2218517.33
830946,森萱医药,25.9,27.0,20.5,21.39,-26.16,21108318,486401459.26
830964,润农节水,4.95,4.97,4.84,4.85,-2.61,1168044,5703482.8
831010,凯添燃气,5.93,5.98,5.83,5.86,-1.35,1519662,8964013.15
831039,国义招标,8.85,9.1,8.8,8.92,-0.45,253112,2243782.02
831305,海希通讯,27.27,27.58,26.98,27.0,-1.85,160784,4376022.23
831370,新安洁,4.94,4.95,4.8,4.85,-1.82,517872,2517110.86
831445,龙竹科技,17.28,17.34,16.82,17.34,0.23,126758,2180245.85
831726,朱老六,16.23,16.57,16.0,16.35,0.74,295405,4785129.6
831768,拾比佰,12.6,12.83,11.51,11.9,-4.26,841552,10126726.54
831832,科达自控,18.25,18.32,17.6,17.64,-3.08,833497,14934943.73
831856,浩淼科技,8.89,8.92,8.77,8.87,-0.56,70583,625117.74
831961,创远仪器,23.21,23.21,23.0,23.02,-1.62,141245,3262360.61
832000,安徽凤凰,8.81,9.07,8.75,8.84,-1.23,325869,2871800.79
832089,禾昌聚合,14.02,14.43,13.98,14.1,0.57,776022,11028288.8
832145,恒合股份,12.48,12.48,11.78,11.83,-3.82,1145278,13642843.58
832171,志晟信息,21.2,22.7,20.37,20.43,-10.39,2745741,58462568.59
832225,利通科技,9.32,9.36,8.96,9.07,-2.68,553891,5023138.69
832278,鹿得医疗,10.17,10.17,9.89,9.89,-3.32,1461635,14560600.65
832566,梓橦宫,17.49,17.79,16.8,16.95,-3.03,671651,11481594.57
832735,德源药业,23.55,23.56,22.62,22.86,-2.97,302934,6923970.5
832885,星辰科技,20.25,20.48,20.01,20.28,-0.25,83053,1677434.9
833266,生物谷,12.98,13.1,12.35,12.53,-3.47,911117,11531110.23
833427,华维设计,10.79,10.91,10.65,10.7,-0.83,170319,1822913.2
833454,同心传动,12.8,12.85,12.38,12.45,-3.34,1196974,14950320.19
833509,同惠电子,19.64,19.8,19.48,19.62,-0.05,146304,2869630.53
833523,德瑞锂电,25.3,26.62,24.75,26.03,2.89,1279193,33027579.46
833819,颖泰生物,5.55,5.61,5.52,5.52,-1.43,1819567,10075336.87
833873,中设咨询,6.8,6.89,6.55,6.55,-5.07,3539426,23590390.57
834021,流金岁月,7.05,7.05,6.48,6.56,-7.08,13810046,91658274.0
834415,恒拓开源,6.29,6.36,6.04,6.13,-3.92,2223276,13689055.26
834475,三友科技,10.71,10.79,10.63,10.75,-1.38,179387,1920571.48
834599,同力股份,9.01,9.01,8.92,8.96,-0.55,227835,2043087.08
834682,球冠电缆,6.81,6.81,6.67,6.75,-1.32,421412,2834386.97
834765,美之高,9.23,9.38,9.06,9.09,-2.26,326742,2991510.55
835174,五新隧装,19.55,19.56,18.24,18.51,-5.56,388926,7396042.69
835184,国源科技,8.81,8.95,8.64,8.67,-2.25,622690,5464788.01
835185,贝特瑞,125.0,132.0,122.33,131.79,4.15,741642,95002385.73
835305,云创数据,20.3,21.95,20.07,20.83,1.61,2230207,47526429.18
835368,连城数控,90.28,91.0,85.72,87.6,-2.99,518888,45481565.95
835508,殷图网联,13.31,13.4,12.6,12.62,-5.11,505417,6541847.66
835640,富士达,20.42,20.58,20.21,20.25,-0.78,160056,3254453.91
835670,数字人,35.0,39.89,34.68,35.4,-1.94,4320081,161158080.86
836077,吉林碳谷,57.91,60.98,57.9,58.4,0.79,805946,47669224.91
836149,旭杰科技,9.1,9.29,8.98,8.99,-1.86,347199,3135924.01
836260,中寰股份,18.77,18.78,18.15,18.17,-3.71,516874,9459830.26
836263,中航泰达,8.43,8.56,7.79,7.83,-6.79,2676331,21349616.32
836433,大唐药业,9.83,10.03,9.58,9.67,-3.59,2617096,25425361.08
836675,秉扬科技,8.61,8.61,8.3,8.35,-2.34,339534,2846909.47
836720,吉冈精密,24.75,24.98,24.4,24.43,-1.17,459990,11307362.85
836826,盖世食品,15.58,15.85,14.88,15.48,0.98,2594313,39975432.21
836892,广咨国际,17.01,17.39,16.58,16.76,-3.01,70951,1197825.25
837092,汉鑫科技,32.0,32.01,29.27,29.28,-9.21,813087,24712899.56
837212,智新电子,16.88,16.88,15.9,15.93,-5.18,644786,10586575.35
837242,建邦科技,12.24,12.24,11.9,11.91,-2.85,192690,2301777.4
837344,三元基因,26.6,27.3,25.0,25.57,-8.05,1127937,29021588.41
838030,德众汽车,6.08,6.09,5.7,5.75,-5.74,725489,4274991.7
838163,方大股份,7.71,7.71,7.6,7.66,-1.29,151904,1164815.64
838275,驱动力,6.56,6.63,6.29,6.36,-3.93,832301,5320093.3
838924,广脉科技,12.22,12.22,11.29,11.37,-6.65,1551753,17908089.68
839167,同享科技,18.8,19.3,18.57,18.93,0.21,212856,4052359.95
839680,广道高新,22.85,23.92,21.12,21.22,-9.12,2241346,50151481.1
839729,永顺生物,13.82,14.07,13.23,13.56,-3.97,370987,5039782.31
839946,华阳变速,6.49,6.49,6.3,6.31,-2.92,422908,2689754.82
870436,大地电气,21.0,21.13,20.19,20.24,-4.26,964266,19765634.42
871396,常辅股份,13.05,13.22,12.72,13.05,-1.29,72305,930046.04
871553,凯腾精工,6.08,6.08,5.8,5.8,-4.45,496158,2928400.57
871642,通易航天,17.68,18.17,17.15,17.45,0.29,505415,9002828.18
871981,晶赛科技,44.2,46.62,43.2,43.32,4.08,1142251,51315156.98
872925,锦好医疗,23.04,23.3,22.66,23.1,-1.28,167878,3840847.02
300546,雄帝科技,23.51,29.15,23.51,29.15,20.01,27385500,776034336.0
300093,金刚玻璃,27.2,33.0,27.16,33.0,20.0,9681100,292971552.0
